date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-12,California,Santa Clara County,Residences,94,84,94,12
2020-03-12,California,Santa Clara County,Fast Food Restaurants,95,87,95,13
2020-03-12,California,Santa Clara County,Airport,67,57,68,14
2020-03-12,California,Santa Clara County,Big Box Stores,113,117,113,15
2020-03-12,California,Santa Clara County,Arts & Entertainment,78,65,79,16
2020-03-12,California,Santa Clara County,Nightlife Spots,82,59,83,17
2020-03-12,California,Santa Clara County,Drug Store,116,116,116,18
2020-03-12,California,Santa Clara County,Convenience Store,98,94,98,19
2020-03-12,California,Santa Clara County,Hotel,53,87,52,20
2020-03-12,California,Santa Clara County,Travel & Transport,69,87,68,21
2020-03-12,California,Santa Clara County,Hardware Stores,103,113,102,22
2020-03-12,California,Santa Clara County,Government,82,85,82,23
2020-03-12,California,Santa Clara County,Sports,97,88,97,24
2020-03-12,California,Santa Clara County,Banks,99,113,99,25
2020-03-12,California,Santa Clara County,Alcohol,96,,97,26
2020-03-12,California,Santa Clara County,Discount Stores,101,,99,27
2020-03-12,California,San Joaquin County,Food,94,84,94,1
2020-03-12,California,San Joaquin County,Shops & Services,106,101,106,2
2020-03-12,California,San Joaquin County,Grocery,111,118,110,3
2020-03-12,California,San Joaquin County,School,88,84,88,4
2020-03-12,California,San Joaquin County,Outdoors & Recreation,100,90,101,5
2020-03-12,California,San Joaquin County,Professional & Other Places,95,90,95,6
2020-03-12,California,San Joaquin County,Gas Stations,92,91,92,7
2020-03-12,California,San Joaquin County,Fast Food Restaurants,89,81,90,8
2020-03-12,California,San Joaquin County,Medical,95,97,95,9
2020-03-12,California,San Joaquin County,Big Box Stores,104,96,105,10
2020-03-12,California,San Joaquin County,Fitness Center,104,106,104,11
2020-03-12,California,San Joaquin County,Nightlife Spots,93,,95,12
2020-03-12,California,San Joaquin County,Drug Store,123,156,122,13
2020-03-12,California,San Joaquin County,Colleges & Universities,81,,81,14
2020-03-12,California,San Joaquin County,Convenience Store,93,,93,15
2020-03-12,California,San Joaquin County,Hardware Stores,111,96,112,16
2020-03-12,California,San Joaquin County,Arts & Entertainment,108,,109,17
2020-03-12,California,San Joaquin County,Office,98,,98,18
2020-03-12,California,San Joaquin County,Sports,109,,111,19
2020-03-12,California,San Joaquin County,Government,92,,92,20
2020-03-12,California,San Joaquin County,Residences,100,,103,21
2020-03-12,California,San Joaquin County,Banks,92,,92,22
2020-03-12,California,San Joaquin County,Travel & Transport,85,,84,23
2020-03-12,California,San Joaquin County,Hotel,92,,91,24
2020-03-12,California,San Joaquin County,Discount Stores,99,,99,25
2020-03-12,California,Merced County,Food,103,98,103,1
2020-03-12,California,Merced County,Shops & Services,98,95,98,2
2020-03-12,California,Merced County,School,109,98,109,3
2020-03-12,California,Merced County,Gas Stations,104,116,104,4
2020-03-12,California,Merced County,Grocery,97,87,98,5
2020-03-12,California,Merced County,Colleges & Universities,89,,90,6
2020-03-12,California,Merced County,Big Box Stores,110,,111,7
2020-03-12,California,Merced County,Fast Food Restaurants,91,,91,8
2020-03-12,California,Merced County,Outdoors & Recreation,98,,99,9
2020-03-12,California,Merced County,Professional & Other Places,112,,112,10
2020-03-12,California,Merced County,Medical,105,,106,11
2020-03-12,California,Merced County,Convenience Store,94,,94,12
2020-03-12,California,Merced County,Travel & Transport,98,,98,13
2020-03-12,California,Santa Barbara County,Food,94,86,94,1
2020-03-12,California,Santa Barbara County,Shops & Services,109,105,109,2
2020-03-12,California,Santa Barbara County,Grocery,117,131,116,3
2020-03-12,California,Santa Barbara County,Outdoors & Recreation,95,104,95,4
2020-03-12,California,Santa Barbara County,Colleges & Universities,69,,69,5
2020-03-12,California,Santa Barbara County,Medical,102,99,102,6
2020-03-12,California,Santa Barbara County,Professional & Other Places,94,87,95,7
2020-03-12,California,Santa Barbara County,Hotel,82,69,83,8
2020-03-12,California,Santa Barbara County,Nightlife Spots,105,95,106,9
2020-03-12,California,Santa Barbara County,School,89,90,89,10
2020-03-12,California,Santa Barbara County,Gas Stations,98,100,98,11
2020-03-12,California,Santa Barbara County,Fast Food Restaurants,97,116,96,12
2020-03-12,California,Santa Barbara County,Arts & Entertainment,96,,97,13
2020-03-12,California,Santa Barbara County,Drug Store,136,156,135,14
2020-03-12,California,Santa Barbara County,Office,91,,91,15
2020-03-12,California,Santa Barbara County,Convenience Store,94,,95,16
2020-03-12,California,Santa Barbara County,Fitness Center,83,,83,17
2020-03-12,California,Santa Barbara County,Big Box Stores,111,,110,18
2020-03-12,California,Santa Barbara County,Hardware Stores,136,132,136,19
2020-03-12,California,Santa Barbara County,Beach,88,,90,20
2020-03-12,California,Santa Barbara County,Government,99,,100,21
2020-03-12,California,Yolo County,Shops & Services,97,95,97,1
2020-03-12,California,Yolo County,Food,89,86,89,2
2020-03-12,California,Yolo County,Colleges & Universities,64,,65,3
2020-03-12,California,Yolo County,Outdoors & Recreation,115,106,115,4
2020-03-12,California,Yolo County,Grocery,111,123,110,5
2020-03-12,California,Yolo County,Professional & Other Places,79,,80,6
2020-03-12,California,Yolo County,Gas Stations,102,,103,7
2020-03-12,California,Yolo County,School,91,,91,8
2020-03-12,California,Yolo County,Big Box Stores,104,,102,9
2020-03-12,California,Yolo County,Government,95,,96,10
2020-03-12,California,Yolo County,Medical,97,,99,11
2020-03-12,California,Yolo County,Office,97,,96,12
2020-03-12,California,Yolo County,Fast Food Restaurants,89,,90,13
2020-03-12,California,Yolo County,Arts & Entertainment,113,,112,14
2020-03-12,California,Yolo County,Nightlife Spots,104,,104,15
2020-03-12,California,Butte County,Shops & Services,97,92,97,1
2020-03-12,California,Butte County,Food,99,89,100,2
2020-03-12,California,Butte County,Grocery,111,118,110,3
2020-03-12,California,Butte County,Medical,108,98,108,4
2020-03-12,California,Butte County,Outdoors & Recreation,99,80,100,5
2020-03-12,California,Butte County,Colleges & Universities,88,,88,6
2020-03-12,California,Butte County,School,95,109,94,7
2020-03-12,California,Butte County,Fast Food Restaurants,93,,95,8
2020-03-12,California,Butte County,Nightlife Spots,112,115,112,9
2020-03-12,California,Butte County,Professional & Other Places,108,,108,10
2020-03-12,California,Butte County,Gas Stations,95,,97,11
2020-03-12,California,Butte County,Drug Store,116,107,117,12
2020-03-12,California,San Mateo County,Airport,62,45,63,1
2020-03-12,California,San Mateo County,Shops & Services,93,72,94,2
2020-03-12,California,San Mateo County,Food,80,73,80,3
2020-03-12,California,San Mateo County,Outdoors & Recreation,102,91,103,4
2020-03-12,California,San Mateo County,Grocery,118,94,119,5
2020-03-12,California,San Mateo County,Office,42,70,41,6
2020-03-12,California,San Mateo County,Professional & Other Places,72,62,72,7
2020-03-12,California,San Mateo County,School,84,89,84,8
2020-03-12,California,San Mateo County,Medical,82,82,82,9
2020-03-12,California,San Mateo County,Gas Stations,84,86,84,10
2020-03-12,California,San Mateo County,Fitness Center,66,79,66,11
2020-03-12,California,San Mateo County,Travel & Transport,66,94,66,12
2020-03-12,California,San Mateo County,Hotel,64,70,64,13
2020-03-12,California,San Mateo County,Fast Food Restaurants,90,,90,14
2020-03-12,California,San Mateo County,Residences,98,,99,15
2020-03-12,California,San Mateo County,Drug Store,100,116,100,16
2020-03-12,California,San Mateo County,Nightlife Spots,68,,68,17
2020-03-12,California,San Mateo County,Big Box Stores,117,,118,18
2020-03-12,California,San Mateo County,Government,90,,90,19
2020-03-12,California,San Mateo County,Arts & Entertainment,80,,81,20
2020-03-12,California,San Mateo County,Colleges & Universities,60,,60,21
2020-03-12,California,San Mateo County,Metro Stations,63,,62,22
2020-03-12,California,San Mateo County,Sports,96,,97,23
2020-03-12,California,San Mateo County,Hardware Stores,95,,98,24
2020-03-12,California,San Mateo County,Convenience Store,84,,84,25
2020-03-12,California,San Mateo County,Banks,106,,108,26
2020-03-12,California,Tehama County,Food,98,,98,1
2020-03-12,California,Tehama County,Gas Stations,114,,116,2
2020-03-12,California,Marin County,Shops & Services,108,107,108,1
2020-03-12,California,Marin County,Food,94,77,96,2
2020-03-12,California,Marin County,Outdoors & Recreation,119,115,119,3
2020-03-12,California,Marin County,Grocery,110,106,110,4
2020-03-12,California,Marin County,School,95,,95,5
2020-03-12,California,Marin County,Medical,94,81,96,6
2020-03-12,California,Marin County,Gas Stations,92,,92,7
2020-03-12,California,Marin County,Professional & Other Places,100,,99,8
2020-03-12,California,Kern County,Food,99,91,99,1
2020-03-12,California,Kern County,Shops & Services,95,88,95,2
2020-03-12,California,Kern County,Grocery,118,107,118,3
2020-03-12,California,Kern County,School,91,97,91,4
2020-03-12,California,Kern County,Gas Stations,92,94,92,5
2020-03-12,California,Kern County,Fast Food Restaurants,90,77,91,6
2020-03-12,California,Kern County,Outdoors & Recreation,101,95,101,7
2020-03-12,California,Kern County,Medical,95,109,95,8
2020-03-12,California,Kern County,Big Box Stores,107,93,107,9
2020-03-12,California,Kern County,Professional & Other Places,100,100,100,10
2020-03-12,California,Kern County,Colleges & Universities,91,82,91,11
2020-03-12,California,Kern County,Convenience Store,93,96,93,12
2020-03-12,California,Kern County,Drug Store,102,98,102,13
2020-03-12,California,Kern County,Government,86,78,86,14
2020-03-12,California,Kern County,Discount Stores,113,128,112,15
2020-03-12,California,Kern County,Hotel,94,86,94,16
2020-03-12,California,Kern County,Arts & Entertainment,88,88,88,17
2020-03-12,California,Kern County,Travel & Transport,107,94,107,18
2020-03-12,California,Kern County,Nightlife Spots,87,76,87,19
2020-03-12,California,Kern County,Fitness Center,100,,101,20
2020-03-12,California,Kern County,Hardware Stores,100,92,101,21
2020-03-12,California,Kern County,Office,82,,83,22
2020-03-12,California,Kern County,Banks,92,,92,23
2020-03-12,California,Kern County,Sports,93,,95,24
2020-03-12,California,Sonoma County,Food,89,85,89,1
2020-03-12,California,Sonoma County,Shops & Services,95,106,94,2
2020-03-12,California,Sonoma County,Outdoors & Recreation,103,94,104,3
2020-03-12,California,Sonoma County,Grocery,100,126,98,4
2020-03-12,California,Sonoma County,Professional & Other Places,87,79,88,5
2020-03-12,California,Sonoma County,Medical,91,96,90,6
2020-03-12,California,Sonoma County,Nightlife Spots,93,88,94,7
2020-03-12,California,Sonoma County,School,95,99,95,8
2020-03-12,California,Sonoma County,Gas Stations,99,117,98,9
2020-03-12,California,Sonoma County,Arts & Entertainment,103,87,104,10
2020-03-12,California,Sonoma County,Hotel,100,102,99,11
2020-03-12,California,Sonoma County,Fast Food Restaurants,98,,98,12
2020-03-12,California,Sonoma County,Convenience Store,111,,112,13
2020-03-12,California,Sonoma County,Colleges & Universities,79,,79,14
2020-03-12,California,Sonoma County,Hardware Stores,110,165,104,15
2020-03-12,California,Sonoma County,Fitness Center,79,87,78,16
2020-03-12,California,Sonoma County,Big Box Stores,92,,92,17
2020-03-12,California,Sonoma County,Sports,113,,118,18
2020-03-12,California,Sonoma County,Drug Store,100,,101,19
2020-03-12,California,Kings County,Food,99,80,100,1
2020-03-12,California,Kings County,Shops & Services,99,98,99,2
2020-03-12,California,Kings County,Gas Stations,95,,95,3
2020-03-12,California,Kings County,Professional & Other Places,92,,92,4
2020-03-12,California,Kings County,Grocery,111,,111,5
2020-03-12,California,Kings County,Outdoors & Recreation,117,,117,6
2020-03-12,California,Kings County,School,88,,88,7
2020-03-12,California,Kings County,Government,101,,102,8
2020-03-12,California,Kings County,Fast Food Restaurants,94,,93,9
2020-03-12,California,Kings County,Arts & Entertainment,82,,83,10
2020-03-12,California,Kings County,Big Box Stores,118,,118,11
2020-03-12,California,Kings County,Medical,98,,99,12
2020-03-12,California,San Benito County,Food,110,,113,1
2020-03-12,California,San Benito County,Outdoors & Recreation,114,,116,2
2020-03-12,California,San Benito County,Shops & Services,126,,126,3
2020-03-12,California,San Bernardino County,Food,91,78,91,1
2020-03-12,California,San Bernardino County,Shops & Services,89,78,89,2
2020-03-12,California,San Bernardino County,School,97,89,97,3
2020-03-12,California,San Bernardino County,Grocery,114,99,115,4
2020-03-12,California,San Bernardino County,Fast Food Restaurants,91,75,92,5
2020-03-12,California,San Bernardino County,Gas Stations,93,87,93,6
2020-03-12,California,San Bernardino County,Outdoors & Recreation,86,67,87,7
2020-03-12,California,San Bernardino County,Medical,86,81,87,8
2020-03-12,California,San Bernardino County,Professional & Other Places,88,80,88,9
2020-03-12,California,San Bernardino County,Big Box Stores,105,90,105,10
2020-03-12,California,San Bernardino County,Colleges & Universities,77,75,77,11
2020-03-12,California,San Bernardino County,Convenience Store,82,67,83,12
2020-03-12,California,San Bernardino County,Drug Store,98,86,99,13
2020-03-12,California,San Bernardino County,Arts & Entertainment,94,71,95,14
2020-03-12,California,San Bernardino County,Office,93,92,93,15
2020-03-12,California,San Bernardino County,Nightlife Spots,93,74,93,16
2020-03-12,California,San Bernardino County,Government,90,77,90,17
2020-03-12,California,San Bernardino County,Fitness Center,81,74,81,18
2020-03-12,California,San Bernardino County,Discount Stores,91,80,91,19
2020-03-12,California,San Bernardino County,Hardware Stores,95,77,96,20
2020-03-12,California,San Bernardino County,Travel & Transport,92,65,93,21
2020-03-12,California,San Bernardino County,Hotel,91,67,92,22
2020-03-12,California,San Bernardino County,Residences,94,65,95,23
2020-03-12,California,San Bernardino County,Airport,91,68,92,24
2020-03-12,California,San Bernardino County,Banks,98,84,99,25
2020-03-12,California,San Bernardino County,Sports,76,55,77,26
2020-03-12,California,San Bernardino County,Alcohol,85,,86,27
2020-03-12,California,Monterey County,Food,98,86,99,1
2020-03-12,California,Monterey County,Shops & Services,98,83,100,2
2020-03-12,California,Monterey County,Outdoors & Recreation,113,85,116,3
2020-03-12,California,Monterey County,School,102,85,102,4
2020-03-12,California,Monterey County,Grocery,125,112,126,5
2020-03-12,California,Monterey County,Hotel,95,77,97,6
2020-03-12,California,Monterey County,Gas Stations,97,113,96,7
2020-03-12,California,Monterey County,Professional & Other Places,101,82,103,8
2020-03-12,California,Monterey County,Medical,90,84,90,9
2020-03-12,California,Monterey County,Colleges & Universities,82,,82,10
2020-03-12,California,Monterey County,Fast Food Restaurants,100,114,99,11
2020-03-12,California,Monterey County,Arts & Entertainment,107,104,107,12
2020-03-12,California,Monterey County,Big Box Stores,114,175,112,13
2020-03-12,California,Monterey County,Government,110,,110,14
2020-03-12,California,Monterey County,Nightlife Spots,94,,95,15
2020-03-12,California,Monterey County,Drug Store,110,95,112,16
2020-03-12,California,Monterey County,Sports,68,59,69,17
2020-03-12,California,Monterey County,Beach,102,,106,18
2020-03-12,California,Monterey County,Convenience Store,87,,87,19
2020-03-12,California,Monterey County,Office,108,,110,20
2020-03-12,California,Monterey County,Fitness Center,80,,82,21
2020-03-12,California,Colusa County,Food,93,,93,1
2020-03-12,California,Glenn County,Food,125,,126,1
2020-03-12,California,Tuolumne County,Shops & Services,92,85,92,1
2020-03-12,California,Tuolumne County,Food,109,100,110,2
2020-03-12,California,Tuolumne County,Outdoors & Recreation,95,103,95,3
2020-03-12,California,Santa Cruz County,Food,96,88,96,1
2020-03-12,California,Santa Cruz County,Shops & Services,94,90,94,2
2020-03-12,California,Santa Cruz County,Outdoors & Recreation,102,94,103,3
2020-03-12,California,Santa Cruz County,Grocery,106,101,106,4
2020-03-12,California,Santa Cruz County,Nightlife Spots,92,140,89,5
2020-03-12,California,Santa Cruz County,School,98,,100,6
2020-03-12,California,Santa Cruz County,Beach,101,,103,7
2020-03-12,California,Santa Cruz County,Drug Store,124,135,123,8
2020-03-12,California,Santa Cruz County,Gas Stations,99,,99,9
2020-03-12,California,Santa Cruz County,Medical,84,83,85,10
2020-03-12,California,Santa Cruz County,Professional & Other Places,94,,95,11
2020-03-12,California,Tulare County,Food,100,89,100,1
2020-03-12,California,Tulare County,Shops & Services,107,93,107,2
2020-03-12,California,Tulare County,Gas Stations,103,97,103,3
2020-03-12,California,Tulare County,School,95,89,95,4
2020-03-12,California,Tulare County,Grocery,124,117,125,5
2020-03-12,California,Tulare County,Outdoors & Recreation,97,98,97,6
2020-03-12,California,Tulare County,Fast Food Restaurants,94,92,94,7
2020-03-12,California,Tulare County,Medical,107,98,108,8
2020-03-12,California,Tulare County,Big Box Stores,109,87,110,9
2020-03-12,California,Tulare County,Professional & Other Places,76,,76,10
2020-03-12,California,Tulare County,Colleges & Universities,88,,88,11
2020-03-12,California,Tulare County,Discount Stores,127,,127,12
2020-03-12,California,Tulare County,Nightlife Spots,90,,90,13
2020-03-12,California,Tulare County,Drug Store,116,,116,14
2020-03-12,California,Tulare County,Hardware Stores,113,107,114,15
2020-03-12,California,Tulare County,Office,107,,107,16
2020-03-12,California,Tulare County,Convenience Store,114,,116,17
2020-03-12,California,Tulare County,Fitness Center,105,,105,18
2020-03-12,California,Tulare County,Arts & Entertainment,85,,85,19
2020-03-12,California,Tulare County,Government,83,,84,20
2020-03-12,California,Tulare County,Hotel,80,,81,21
2020-03-13,California,San Diego County,Shops & Services,98,84,98,1
2020-03-13,California,San Diego County,Food,89,80,90,2
2020-03-13,California,San Diego County,Grocery,153,134,154,3
2020-03-13,California,San Diego County,Outdoors & Recreation,74,56,75,4
2020-03-13,California,San Diego County,Medical,93,81,93,5
2020-03-13,California,San Diego County,Professional & Other Places,83,74,83,6
2020-03-13,California,San Diego County,School,95,79,96,7
2020-03-13,California,San Diego County,Gas Stations,96,85,97,8
2020-03-13,California,San Diego County,Big Box Stores,136,113,137,9
2020-03-13,California,San Diego County,Fast Food Restaurants,96,90,96,10
2020-03-13,California,San Diego County,Nightlife Spots,84,76,85,11
2020-03-13,California,San Diego County,Arts & Entertainment,70,48,71,12
2020-03-13,California,San Diego County,Residences,87,69,87,13
2020-03-13,California,San Diego County,Drug Store,130,115,131,14
2020-03-13,California,San Diego County,Hotel,72,58,73,15
2020-03-13,California,San Diego County,Fitness Center,84,72,84,16
2020-03-13,California,San Diego County,Convenience Store,87,72,87,17
2020-03-13,California,San Diego County,Colleges & Universities,66,82,66,18
2020-03-13,California,San Diego County,Office,82,86,82,19
2020-03-13,California,San Diego County,Government,84,80,85,20
2020-03-13,California,San Diego County,Airport,71,64,71,21
2020-03-13,California,San Diego County,Hardware Stores,110,85,112,22
2020-03-13,California,San Diego County,Travel & Transport,77,65,77,23
2020-03-13,California,San Diego County,Banks,103,105,103,24
2020-03-13,California,San Diego County,Sports,66,43,68,25
2020-03-13,California,San Diego County,Beach,66,58,67,26
2020-03-13,California,San Diego County,Discount Stores,116,89,117,27
2020-03-13,California,San Diego County,Alcohol,95,90,96,28
2020-03-13,California,San Diego County,Light Rail Stations,87,84,87,29
2020-03-13,California,San Diego County,Bus,85,,85,30
2020-03-13,California,Santa Barbara County,Food,91,79,92,1
2020-03-13,California,Santa Barbara County,Shops & Services,100,96,100,2
2020-03-13,California,Santa Barbara County,Grocery,146,118,148,3
2020-03-13,California,Santa Barbara County,Outdoors & Recreation,74,59,76,4
2020-03-13,California,Santa Barbara County,Professional & Other Places,88,90,88,5
2020-03-13,California,Santa Barbara County,Nightlife Spots,93,109,93,6
2020-03-13,California,Santa Barbara County,Hotel,79,67,80,7
2020-03-13,California,Santa Barbara County,Colleges & Universities,63,,64,8
2020-03-13,California,Santa Barbara County,Medical,93,88,93,9
2020-03-13,California,Santa Barbara County,Gas Stations,94,71,96,10
2020-03-13,California,Santa Barbara County,School,82,,83,11
2020-03-13,California,Santa Barbara County,Fast Food Restaurants,89,91,88,12
2020-03-13,California,Santa Barbara County,Arts & Entertainment,89,,89,13
2020-03-13,California,Santa Barbara County,Big Box Stores,120,,120,14
2020-03-13,California,Santa Barbara County,Drug Store,123,164,120,15
2020-03-13,California,Santa Barbara County,Convenience Store,108,,108,16
2020-03-13,California,Santa Barbara County,Fitness Center,85,,85,17
2020-03-13,California,Santa Barbara County,Hardware Stores,120,,121,18
2020-03-13,California,Santa Barbara County,Beach,64,,64,19
2020-03-13,California,Nevada County,Food,109,96,110,1
2020-03-13,California,Nevada County,Shops & Services,129,138,128,2
2020-03-13,California,Nevada County,Outdoors & Recreation,104,102,104,3
2020-03-13,California,Nevada County,Grocery,126,94,130,4
2020-03-13,California,Nevada County,Nightlife Spots,145,,147,5
2020-03-13,California,Fresno County,Food,98,100,97,1
2020-03-13,California,Fresno County,Shops & Services,101,90,102,2
2020-03-13,California,Fresno County,Grocery,147,130,148,3
2020-03-13,California,Fresno County,School,87,85,88,4
2020-03-13,California,Fresno County,Gas Stations,101,109,100,5
2020-03-13,California,Fresno County,Fast Food Restaurants,104,91,104,6
2020-03-13,California,Fresno County,Medical,100,87,100,7
2020-03-13,California,Fresno County,Big Box Stores,114,115,114,8
2020-03-13,California,Fresno County,Outdoors & Recreation,99,101,99,9
2020-03-13,California,Fresno County,Professional & Other Places,97,84,98,10
2020-03-13,California,Fresno County,Nightlife Spots,105,113,104,11
2020-03-13,California,Fresno County,Colleges & Universities,75,,75,12
2020-03-13,California,Fresno County,Drug Store,113,132,112,13
2020-03-13,California,Fresno County,Government,110,77,112,14
2020-03-13,California,Fresno County,Arts & Entertainment,94,62,95,15
2020-03-13,California,Fresno County,Convenience Store,107,95,107,16
2020-03-13,California,Fresno County,Banks,100,84,101,17
2020-03-13,California,Fresno County,Discount Stores,108,82,109,18
2020-03-13,California,Fresno County,Office,106,100,106,19
2020-03-13,California,Fresno County,Hotel,103,90,103,20
2020-03-13,California,Fresno County,Hardware Stores,111,110,111,21
2020-03-13,California,Fresno County,Residences,95,,97,22
2020-03-13,California,Fresno County,Fitness Center,91,77,91,23
2020-03-13,California,Fresno County,Travel & Transport,97,,97,24
2020-03-13,California,Fresno County,Sports,126,,127,25
2020-03-13,California,Fresno County,Airport,94,,94,26
2020-03-13,California,Sonoma County,Food,93,77,94,1
2020-03-13,California,Sonoma County,Shops & Services,104,97,104,2
2020-03-13,California,Sonoma County,Outdoors & Recreation,106,96,107,3
2020-03-13,California,Sonoma County,Grocery,121,123,121,4
2020-03-13,California,Sonoma County,Professional & Other Places,92,66,95,5
2020-03-13,California,Sonoma County,Medical,103,117,102,6
2020-03-13,California,Sonoma County,Nightlife Spots,84,80,84,7
2020-03-13,California,Sonoma County,Gas Stations,94,87,94,8
2020-03-13,California,Sonoma County,School,89,85,89,9
2020-03-13,California,Sonoma County,Hotel,104,85,105,10
2020-03-13,California,Sonoma County,Arts & Entertainment,95,,97,11
2020-03-13,California,Sonoma County,Fast Food Restaurants,96,,98,12
2020-03-13,California,Sonoma County,Hardware Stores,123,114,124,13
2020-03-13,California,Sonoma County,Big Box Stores,115,,115,14
2020-03-13,California,Sonoma County,Fitness Center,92,,92,15
2020-03-13,California,Sonoma County,Drug Store,115,146,113,16
2020-03-13,California,Sonoma County,Convenience Store,84,,84,17
2020-03-13,California,Sonoma County,Sports,121,,123,18
2020-03-13,California,Humboldt County,Food,108,100,109,1
2020-03-13,California,Humboldt County,Shops & Services,108,115,107,2
2020-03-13,California,Humboldt County,Grocery,122,123,122,3
2020-03-13,California,Humboldt County,Nightlife Spots,120,,125,4
2020-03-13,California,Humboldt County,Outdoors & Recreation,88,96,87,5
2020-03-13,California,Humboldt County,Gas Stations,91,,92,6
2020-03-13,California,Yolo County,Shops & Services,115,108,115,1
2020-03-13,California,Yolo County,Food,91,83,91,2
2020-03-13,California,Yolo County,Colleges & Universities,61,,62,3
2020-03-13,California,Yolo County,Grocery,126,136,126,4
2020-03-13,California,Yolo County,Outdoors & Recreation,107,109,107,5
2020-03-13,California,Yolo County,Professional & Other Places,98,,98,6
2020-03-13,California,Yolo County,Gas Stations,109,,110,7
2020-03-13,California,Yolo County,School,95,,95,8
2020-03-13,California,Yolo County,Big Box Stores,128,,129,9
2020-03-13,California,Yolo County,Nightlife Spots,128,,129,10
2020-03-13,California,Yolo County,Fast Food Restaurants,89,,90,11
2020-03-13,California,Yolo County,Government,105,,104,12
2020-03-13,California,Yolo County,Convenience Store,94,,96,13
2020-03-13,California,Yolo County,Medical,95,,95,14
2020-03-13,California,Yolo County,Office,100,,100,15
2020-03-13,California,Merced County,Food,105,93,105,1
2020-03-13,California,Merced County,Shops & Services,104,95,104,2
2020-03-13,California,Merced County,School,108,101,108,3
2020-03-13,California,Merced County,Gas Stations,107,,107,4
2020-03-13,California,Merced County,Grocery,113,118,112,5
2020-03-13,California,Merced County,Big Box Stores,129,146,129,6
2020-03-13,California,Merced County,Fast Food Restaurants,94,,94,7
2020-03-13,California,Merced County,Outdoors & Recreation,95,,96,8
2020-03-13,California,Merced County,Colleges & Universities,108,,107,9
2020-03-13,California,Merced County,Professional & Other Places,107,,107,10
2020-03-13,California,Merced County,Convenience Store,118,,118,11
2020-03-13,California,Merced County,Medical,87,,88,12
2020-03-13,California,Merced County,Drug Store,121,,120,13
2020-03-13,California,Merced County,Travel & Transport,104,,103,14
2020-03-13,California,Merced County,Discount Stores,112,,112,15
2020-03-13,California,Merced County,Nightlife Spots,117,,119,16
2020-03-13,California,Amador County,Food,113,,116,1
2020-03-13,California,Calaveras County,Shops & Services,124,,128,1
2020-03-13,California,Calaveras County,Food,109,,110,2
2020-03-13,California,Glenn County,Food,103,,102,1
2020-03-13,California,Mendocino County,Food,99,95,99,1
2020-03-13,California,Mendocino County,Shops & Services,108,119,107,2
2020-03-13,California,Mendocino County,Grocery,108,99,108,3
2020-03-13,California,Mendocino County,Outdoors & Recreation,93,,95,4
2020-03-13,California,San Luis Obispo County,Food,101,87,102,1
2020-03-13,California,San Luis Obispo County,Shops & Services,109,102,110,2
2020-03-13,California,San Luis Obispo County,Outdoors & Recreation,94,61,97,3
2020-03-13,California,San Luis Obispo County,Grocery,147,122,149,4
2020-03-13,California,San Luis Obispo County,Hotel,107,72,109,5
2020-03-13,California,San Luis Obispo County,Professional & Other Places,102,96,103,6
2020-03-13,California,San Luis Obispo County,Nightlife Spots,96,75,97,7
2020-03-13,California,San Luis Obispo County,Gas Stations,104,85,105,8
2020-03-13,California,San Luis Obispo County,Colleges & Universities,66,,68,9
2020-03-13,California,San Luis Obispo County,Medical,101,101,101,10
2020-03-13,California,San Luis Obispo County,School,82,,83,11
2020-03-13,California,San Luis Obispo County,Fast Food Restaurants,106,,106,12
2020-03-13,California,San Luis Obispo County,Hardware Stores,119,109,120,13
2020-03-13,California,San Luis Obispo County,Big Box Stores,111,,113,14
2020-03-13,California,San Luis Obispo County,Fitness Center,89,,90,15
2020-03-13,California,San Luis Obispo County,Beach,95,,99,16
2020-03-13,California,Tehama County,Food,93,,95,1
2020-03-13,California,Tehama County,Gas Stations,114,,115,2
2020-03-13,California,Mariposa County,Outdoors & Recreation,112,,113,1
2020-03-13,California,San Bernardino County,Shops & Services,91,81,91,1
2020-03-13,California,San Bernardino County,Food,85,78,85,2
2020-03-13,California,San Bernardino County,Grocery,149,140,149,3
2020-03-13,California,San Bernardino County,School,84,75,84,4
2020-03-13,California,San Bernardino County,Fast Food Restaurants,93,80,93,5
2020-03-13,California,San Bernardino County,Gas Stations,93,76,94,6
2020-03-13,California,San Bernardino County,Big Box Stores,122,112,122,7
2020-03-13,California,San Bernardino County,Medical,91,95,91,8
2020-03-13,California,San Bernardino County,Outdoors & Recreation,77,70,77,9
2020-03-13,California,San Bernardino County,Professional & Other Places,91,84,91,10
2020-03-13,California,San Bernardino County,Convenience Store,88,80,88,11
2020-03-13,California,San Bernardino County,Drug Store,110,111,110,12
2020-03-13,California,San Bernardino County,Discount Stores,112,109,112,13
2020-03-13,California,San Bernardino County,Office,101,98,101,14
2020-03-13,California,San Bernardino County,Colleges & Universities,83,81,83,15
2020-03-13,California,San Bernardino County,Nightlife Spots,82,62,82,16
2020-03-13,California,San Bernardino County,Arts & Entertainment,75,61,75,17
2020-03-13,California,San Bernardino County,Hardware Stores,115,84,116,18
2020-03-13,California,San Bernardino County,Banks,104,96,105,19
2020-03-13,California,San Bernardino County,Fitness Center,75,67,75,20
2020-03-13,California,San Bernardino County,Government,87,79,87,21
